source	id	status	jp_byte_len	jp	ko	tokens
constmsg.dat	294	untranslated	12	艦隊副司令官		
constmsg.dat	295	untranslated	10	艦隊参謀長		
constmsg.dat	296	untranslated	8	艦隊参謀		
constmsg.dat	297	untranslated	14	艦隊司令官副官		
constmsg.dat	298	untranslated	14	輸送艦隊司令官		
constmsg.dat	299	untranslated	16	輸送艦隊副司令官		
constmsg.dat	300	untranslated	18	輸送艦隊司令官副官		
constmsg.dat	301	untranslated	10	巡察隊司令		
constmsg.dat	302	untranslated	12	巡察隊副司令		
constmsg.dat	303	untranslated	14	巡察隊司令副官		
constmsg.dat	304	untranslated	14	地上部隊指揮官		
constmsg.dat	305	untranslated	10	要塞司令官		
constmsg.dat	306	untranslated	16	要塞守備隊指揮官		
constmsg.dat	307	untranslated	12	要塞事務総監		
constmsg.dat	308	untranslated	8	惑星総督		
constmsg.dat	309	untranslated	16	惑星守備隊指揮官		
constmsg.dat	310	untranslated	14	帝都防衛司令官		
constmsg.dat	311	untranslated	10	近衛兵総監		
constmsg.dat	312	untranslated	6	諜報官		
constmsg.dat	313	untranslated	4	艦長		
constmsg.dat	314	untranslated	14	公爵／公爵夫人		
constmsg.dat	315	untranslated	14	侯爵／侯爵夫人		
constmsg.dat	316	untranslated	14	伯爵／伯爵夫人		
constmsg.dat	317	untranslated	14	子爵／子爵夫人		
constmsg.dat	318	untranslated	14	男爵／男爵夫人		
constmsg.dat	319	untranslated	8	帝国騎士		
constmsg.dat	320	untranslated	4	封土		
constmsg.dat	321	untranslated	6	政治家		
constmsg.dat	322	untranslated	4	議長		
constmsg.dat	323	untranslated	6	副議長		
constmsg.dat	324	untranslated	10	国務委員長		
constmsg.dat	325	untranslated	10	国防委員長		
constmsg.dat	326	untranslated	10	財政委員長		
constmsg.dat	327	untranslated	12	法秩序委員長		
constmsg.dat	328	untranslated	14	天然資源委員長		
constmsg.dat	329	untranslated	14	人的資源委員長		
constmsg.dat	330	untranslated	14	経済開発委員長		
constmsg.dat	331	untranslated	18	地域社会開発委員長		
constmsg.dat	332	untranslated	14	情報交通委員長		
constmsg.dat	333	untranslated	4	書記		
constmsg.dat	334	untranslated	20	フェザーン駐在弁務官		
constmsg.dat	335	untranslated	20	フェザーン駐在補佐官		
constmsg.dat	336	untranslated	18	フェザーン駐在武官		
constmsg.dat	337	untranslated	14	統合作戦本部長		
constmsg.dat	338	untranslated	20	統合作戦本部第一次長		
constmsg.dat	339	untranslated	20	統合作戦本部第二次長		
constmsg.dat	340	untranslated	20	統合作戦本部第三次長		
constmsg.dat	341	untranslated	18	統合作戦本部参事官		
constmsg.dat	342	untranslated	12	陸戦総監部長		
constmsg.dat	343	untranslated	14	後方勤務本部長		
constmsg.dat	344	untranslated	16	後方勤務本部次長		
constmsg.dat	345	untranslated	18	後方勤務本部参事官		
constmsg.dat	346	untranslated	14	科学技術本部長		
constmsg.dat	347	untranslated	10	憲兵司令官		
constmsg.dat	348	untranslated	8	査閲部長		
constmsg.dat	349	untranslated	8	戦略部長		
constmsg.dat	350	untranslated	8	人事部長		
constmsg.dat	351	untranslated	8	防衛部長		
constmsg.dat	352	untranslated	8	情報部長		
constmsg.dat	353	untranslated	8	通信部長		
constmsg.dat	354	untranslated	8	装備部長		
constmsg.dat	355	untranslated	8	施設部長		
constmsg.dat	356	untranslated	8	経理部長		
constmsg.dat	357	untranslated	8	教育部長		
constmsg.dat	358	untranslated	8	衛生部長		
constmsg.dat	359	untranslated	16	宇宙艦隊司令長官		
constmsg.dat	360	untranslated	18	宇宙艦隊副司令長官		
constmsg.dat	361	untranslated	16	宇宙艦隊総参謀長		
constmsg.dat	362	untranslated	12	宇宙艦隊参謀		
constmsg.dat	363	untranslated	10	士官学校長		
constmsg.dat	364	untranslated	12	士官学校教官		
constmsg.dat	365	untranslated	10	艦隊司令官		
constmsg.dat	366	untranslated	12	艦隊副司令官		
constmsg.dat	367	untranslated	10	艦隊参謀長		
constmsg.dat	368	untranslated	8	艦隊参謀		
constmsg.dat	369	untranslated	14	艦隊司令官副官		
constmsg.dat	370	untranslated	14	輸送艦隊司令官		
constmsg.dat	371	untranslated	16	輸送艦隊副司令官		
constmsg.dat	372	untranslated	18	輸送艦隊司令官副官		
constmsg.dat	373	untranslated	10	巡察隊司令		
constmsg.dat	374	untranslated	12	巡察隊副司令		
constmsg.dat	375	untranslated	14	巡察隊司令副官		
constmsg.dat	376	untranslated	14	地上部隊指揮官		
constmsg.dat	377	untranslated	10	要塞司令官		
constmsg.dat	378	untranslated	16	要塞守備隊指揮官		
constmsg.dat	379	untranslated	12	要塞事務総監		
constmsg.dat	380	untranslated	4	知事		
constmsg.dat	381	untranslated	16	惑星守備隊指揮官		
constmsg.dat	382	untranslated	10	首都司政官		
constmsg.dat	383	untranslated	14	首都防衛指揮官		
constmsg.dat	384	untranslated	6	諜報官		
constmsg.dat	385	untranslated	4	艦長		
constmsg.dat	386	untranslated	6	政治家		
constmsg.dat	387	untranslated	4	盟主		
constmsg.dat	388	untranslated	6	副盟主		
constmsg.dat	389	untranslated	10	国務委員長		
constmsg.dat	390	untranslated	10	国防委員長		
constmsg.dat	391	untranslated	10	財政委員長		
constmsg.dat	392	untranslated	12	法秩序委員長		
constmsg.dat	393	untranslated	14	天然資源委員長		
constmsg.dat	394	untranslated	14	人的資源委員長		
constmsg.dat	395	untranslated	14	経済開発委員長		
constmsg.dat	396	untranslated	18	地域社会開発委員長		
constmsg.dat	397	untranslated	14	情報交通委員長		
constmsg.dat	398	untranslated	4	書記		
constmsg.dat	399	untranslated	14	統合作戦本部長		
constmsg.dat	400	untranslated	20	統合作戦本部第一次長		
constmsg.dat	401	untranslated	20	統合作戦本部第二次長		
constmsg.dat	402	untranslated	20	統合作戦本部第三次長		
constmsg.dat	403	untranslated	18	統合作戦本部参事官		
constmsg.dat	404	untranslated	12	陸戦総監部長		
constmsg.dat	405	untranslated	14	後方勤務本部長		
constmsg.dat	406	untranslated	16	後方勤務本部次長		
constmsg.dat	407	untranslated	18	後方勤務本部参事官		
constmsg.dat	408	untranslated	14	科学技術本部長		
constmsg.dat	409	untranslated	10	憲兵司令官		
constmsg.dat	410	untranslated	8	査閲部長		
constmsg.dat	411	untranslated	8	戦略部長		
constmsg.dat	412	untranslated	8	人事部長		
constmsg.dat	413	untranslated	8	防衛部長		
constmsg.dat	414	untranslated	8	情報部長		
constmsg.dat	415	untranslated	8	通信部長		
constmsg.dat	416	untranslated	8	装備部長		
constmsg.dat	417	untranslated	8	施設部長		
constmsg.dat	418	untranslated	8	経理部長		
constmsg.dat	419	untranslated	8	教育部長		
constmsg.dat	420	untranslated	8	衛生部長		
constmsg.dat	421	untranslated	16	宇宙艦隊司令長官		
constmsg.dat	422	untranslated	18	宇宙艦隊副司令長官		
constmsg.dat	423	untranslated	16	宇宙艦隊総参謀長		
constmsg.dat	424	untranslated	12	宇宙艦隊参謀		
constmsg.dat	425	untranslated	10	士官学校長		
constmsg.dat	426	untranslated	12	士官学校教官		
constmsg.dat	427	untranslated	10	艦隊司令官		
constmsg.dat	428	untranslated	12	艦隊副司令官		
constmsg.dat	429	untranslated	10	艦隊参謀長		
constmsg.dat	430	untranslated	8	艦隊参謀		
constmsg.dat	431	untranslated	14	艦隊司令官副官		
constmsg.dat	432	untranslated	14	輸送艦隊司令官		
constmsg.dat	433	untranslated	16	輸送艦隊副司令官		
constmsg.dat	434	untranslated	18	輸送艦隊司令官副官		
constmsg.dat	435	untranslated	10	巡察隊司令		
constmsg.dat	436	untranslated	12	巡察隊副司令		
constmsg.dat	437	untranslated	14	巡察隊司令副官		
constmsg.dat	438	untranslated	14	地上部隊指揮官		
constmsg.dat	439	untranslated	10	要塞司令官		
constmsg.dat	440	untranslated	16	要塞守備隊指揮官		
constmsg.dat	441	untranslated	12	要塞事務総監		
constmsg.dat	442	untranslated	4	知事		
constmsg.dat	443	untranslated	16	惑星守備隊指揮官		
constmsg.dat	444	untranslated	10	首都司政官		
constmsg.dat	445	untranslated	14	首都防衛指揮官		
constmsg.dat	446	untranslated	6	諜報官		
constmsg.dat	447	untranslated	4	艦長		
constmsg.dat	448	untranslated	6	政治家		
constmsg.dat	449	untranslated	8	宇宙海賊		
constmsg.dat	450	untranslated	8	自治領主		
constmsg.dat	451	untranslated	4	皇宮		
constmsg.dat	452	untranslated	4	内閣		
constmsg.dat	453	untranslated	24	駐フェザーン弁務官事務所		
constmsg.dat	454	untranslated	6	軍務省		
constmsg.dat	455	untranslated	8	統帥本部		
constmsg.dat	456	untranslated	14	宇宙艦隊司令部		
constmsg.dat	457	untranslated	8	憲兵本部		
constmsg.dat	458	untranslated	16	装甲擲弾兵総監部		
constmsg.dat	459	untranslated	14	科学技術総監部		
constmsg.dat	460	untranslated	14	帝国軍士官学校		
constmsg.dat	461	untranslated	14	同盟軍士官学校		
constmsg.dat	462	untranslated	4	艦隊		
constmsg.dat	463	untranslated	8	輸送艦隊		
constmsg.dat	464	untranslated	6	巡察隊		
constmsg.dat	465	untranslated	8	地上部隊		
constmsg.dat	466	untranslated	4	要塞		
constmsg.dat	467	untranslated	20	首都惑星を除く各惑星		
constmsg.dat	468	untranslated	8	首都惑星		
constmsg.dat	469	untranslated	10	統合偵察局		
constmsg.dat	470	untranslated	10	連合司令部		
constmsg.dat	471	untranslated	10	最高評議会		
constmsg.dat	472	untranslated	12	統合作戦本部		
constmsg.dat	473	untranslated	12	後方勤務本部		
constmsg.dat	474	untranslated	10	国防委員会		
constmsg.dat	475	untranslated	10	戦略作戦局		
constmsg.dat	476	untranslated	8	軍事会議		
constmsg.dat	477	untranslated	4	皇帝		
constmsg.dat	478	untranslated	6	政治家		
constmsg.dat	479	untranslated	4	元帥		
constmsg.dat	480	untranslated	8	上級大将		
constmsg.dat	481	untranslated	4	大将		
constmsg.dat	482	untranslated	4	中将		
constmsg.dat	483	untranslated	4	少将		
constmsg.dat	484	untranslated	4	准将		
constmsg.dat	485	untranslated	4	大佐		
constmsg.dat	486	untranslated	4	中佐		
constmsg.dat	487	untranslated	4	少佐		
constmsg.dat	488	untranslated	4	大尉		
constmsg.dat	489	untranslated	4	中尉		
constmsg.dat	490	untranslated	4	少尉		
constmsg.dat	491	untranslated	4	准尉		
constmsg.dat	492	untranslated	4	曹長		
constmsg.dat	493	untranslated	4	軍曹		
constmsg.dat	494	untranslated	4	伍長		
constmsg.dat	495	untranslated	6	上等兵		
constmsg.dat	496	untranslated	6	一等兵		
constmsg.dat	497	untranslated	6	二等兵		
constmsg.dat	498	untranslated	4	個人		
constmsg.dat	499	untranslated	207	銀河帝国の最高権力者。490年間に渡ってゴールデンパウム家一族が独占した。神聖不可侵であるが、官僚制度の巨大化に伴ってその権力の形骸化も著しい。親政の場合は、帝国軍最高司令官及び帝国宰相も兼ねるのが慣例である。		
constmsg.dat	500	untranslated	86	帝国軍の最高位司令官。皇帝の軍事面の権限を分与したもので、親政の場合は皇帝が兼務する。		
constmsg.dat	501	untranslated	186	皇帝の軍事的補佐機関である帝国軍大本営の最高責任者。帝国軍最高司令官によって任命される。各艦隊の参謀長の任免権を有しており、人事権の大部分を掌握する軍務尚書の権力をある程度掣肘している。		
constmsg.dat	502	untranslated	124	皇帝の大本営に所属する参謀。幕僚総監によって任命される。大本営のスタッフとしての職能と皇帝の側近としての機能を併せて有する。		
constmsg.dat	503	untranslated	198	銀河帝国の最高文官職。皇帝の統治面の権限を分与したもので、親政の場合は皇帝が兼務するが、近年では国務尚書が“代理”の権限で帝国宰相を兼ねる事が多い。国政の最高責任者として内閣を組織する権限を有する。		
constmsg.dat	504	untranslated	168	帝国宰相によって任命される。銀河帝国における実質的な統治者である惑星総督を任免する権限を有する。大貴族の利害に直結する役職だけに、公平さを保つバランス感覚が求められる。		
constmsg.dat	505	untranslated	130	帝国宰相によって任命される。シビリアン・コントロールの一環として、軍の内部調査を行い、大佐以下の軍人を逮捕・処断する職権を有する。		
constmsg.dat	506	untranslated	94	帝国宰相によって任命される。銀河帝国の経済活動を司る職務であり、課税率を変更する権限を有する。		
constmsg.dat	507	untranslated	106	帝国宰相によって任命される。本来は皇族の生活や財務を管掌する職務であるが、ほぼ名目上のポストとなっている。		
constmsg.dat	508	untranslated	92	帝国宰相によって任命される。帝国の最高司法機関であり、政治家を逮捕し、処断する権限を有する。		
constmsg.dat	509	untranslated	110	帝国宰相によって任命される。本来は宮廷内における諸行事を管掌する職務であるが、ほぼ名目上のポストとなっている。		
constmsg.dat	510	untranslated	102	帝国宰相によって任命される。本来は科学技術関連を管掌する職務であるが、ほぼ名目上のポストとなっている。		
constmsg.dat	511	untranslated	58	帝国宰相によって任命される。国務尚書を補佐する職務である。		
constmsg.dat	512	untranslated	180	帝国宰相によって任命される。本来はフェザーン自治領に対する外交機関であるが、実質的には諜報活動も行っている。現地赴任が原則であり、自治領主によって様々な外交的特権が認められている。		
constmsg.dat	513	untranslated	124	国務尚書によって任命される。高等弁務官の補佐を行う。現地赴任が原則であり、自治領主によって様々な外交的特権が認められている。		
constmsg.dat	514	untranslated	136	軍務省人事局長によって任命される。主に軍事関連の情報収集を行う。現地赴任が原則であり、自治領主によって様々な外交的特権が認められている。		
constmsg.dat	515	untranslated	202	帝国軍三長官の一つで、帝国軍の人事を司る軍務省の最高責任者。皇帝によって直接任命される。帝国軍の人事制度の根幹を左右する要職であり、軍務尚書に就任することは軍人としての栄達の極みであると考えられている。		
